#	type	rank	key	lemma	dFreq	pattern	pilot	spec	freq	ind	iFreq	tfIdf	tfIdf_norm
365	T	365	n: céphalée	céphalée	58	N	céphalée	3.49	628	0.66	414	10,83	0,053
51	T	51	a: compact	compact	58	A	compact	3.49	627	0.33	206	10,81	0,053
23	T	23	n: broca	broca	56	N	Broca	3.48	602	0.61	370	10,75	0,052
73	T	73	n: abdomen	abdomen	80	N	abdomen	3.63	858	0.71	612	10,73	0,052
210	T	210	n: éruption	éruption	70	N	éruption	3.27	751	0.61	461	10,73	0,052
89	T	89	n: rougeole	rougeole	73	N	rougeole	3.59	779	0.70	545	10,67	0,052
477	T	477	n: forceps	forceps	46	N	forceps	3.39	491	0.18	86	10,67	0,052
21	T	21	n: bromure	bromure	77	N	bromure	3.31	821	0.18	145	10,66	0,052
219	T	219	na: corps thyroïde	corps thyroïde	62	N A	corps thyroïde	3.52	661	0.79	521	10,66	0,052
76	T	76	n: fente	fente	69	N	fente	3.56	735	0.30	223	10,65	0,051
354	T	354	n: léthargie	léthargie	40	N	léthargie	3.33	426	0.79	335	10,65	0,051
233	T	233	na: hémisphère droit	hémisphère droit	59	N A	hémisphère droit	3.49	627	0.96	602	10,63	0,051
410	T	410	n: convexité	convexité	61	N	convexité	3.50	643	0.27	174	10,54	0,051
137	T	137	a: inflammatoire	inflammatoire	53	A	inflammatoire	3.44	557	0.30	169	10,51	0,050
346	T	346	n: incontinence	incontinence	77	N	incontinence	3.30	807	0.16	127	10,48	0,050
315	T	315	npn: académie de médecine	académie de médecine	61	N P N	Académie de médecine	3.50	638	0.96	613	10,46	0,050
333	T	333	na: paralysie facial	paralysie facial	38	N A	paralysie faciale	3.30	397	0.53	210	10,45	0,050
383	T	383	a: pair	pair	45	A	paire	3.37	469	0.52	243	10,42	0,050
25	T	25	n: ligament	ligament	48	N	ligaments	3.39	496	0.38	186	10,33	0,049
186	T	186	na: nerf optique	nerf optique	64	N A	nerf optique	3.52	661	0.60	394	10,33	0,049
124	T	124	a: infectieux	infectieux	69	A	infectieuses	3.25	708	0.27	191	10,26	0,048
103	T	103	n: cyphose	cyphose	39	N	cyphose	3.30	399	0.46	184	10,23	0,048
362	T	362	a: tactile	tactile	60	A	tactile	3.48	614	0.22	138	10,23	0,048
368	T	368	n: grossissement	grossissement	39	N	grossissement	3.30	399	0.79	314	10,23	0,048
500	T	500	n: néoplasme	néoplasme	32	N	néoplasme	3.21	326	0.73	238	10,19	0,048
257	T	257	na: trouble sensitif	trouble sensitif	38	N A	troubles sensitifs	3.28	387	0.76	296	10,18	0,048
127	T	127	n: largeur	largeur	84	N	largeur	3.63	854	0.64	549	10,17	0,048
275	T	275	na: sommeil naturel	sommeil naturel	31	N A	sommeil naturel	3.19	314	0.95	297	10,13	0,047
11	T	11	na: réflexe cutané	réflexe cutané	38	N A	réflexes cutanés	3.28	379	0.42	158	9,97	0,046
188	T	188	n: menton	menton	73	N	menton	3.56	727	0.70	510	9,96	0,046
406	T	406	n: démence	démence	73	N	démence	3.26	727	0.36	265	9,96	0,046
3	T	3	n: vésicule	vésicule	63	N	vésicule	3.48	612	0.42	258	9,71	0,044
300	T	300	a: grêle	grêle	67	A	grêle	3.21	650	0.58	375	9,7	0,044
271	T	271	n: aisselle	aisselle	69	N	aisselles	3.52	667	0.59	392	9,67	0,044
276	T	276	na: région dorsal	région dorsal	54	N A	région dorsale	3.41	519	0.66	345	9,61	0,043
40	T	40	a: granuleux	granuleux	53	A	granuleux	3.40	509	0.30	155	9,6	0,043
129	T	129	na: région cervical	région cervical	49	N A	région cervicale	3.37	469	0.79	369	9,57	0,043
107	T	107	a: embryonnaire	embryonnaire	59	A	embryonnaire	3.45	563	0.24	134	9,54	0,043
230	T	230	na: face supérieur	face supérieur	43	N A	face supérieure	3.31	410	0.71	290	9,53	0,042
321	T	321	n: puberté	puberté	74	N	puberté	3.24	705	0.72	509	9,53	0,042
389	T	389	n: diarrhée	diarrhée	75	N	diarrhée	3.55	711	0.71	508	9,48	0,042
166	T	166	n: ueber	ueber	51	N	Ueber	3.38	483	0.33	158	9,47	0,042
456	T	456	n: adhérence	adhérence	72	N	adhérences	3.53	681	0.61	414	9,46	0,042
102	T	102	n: simulateur	simulateur	38	N	SIMULATEURS	3.25	357	0.71	254	9,39	0,041
190	T	190	na: région lombaire	région lombaire	60	N A	région lombaire	3.45	562	0.90	503	9,37	0,041
225	T	225	n: tement	tement	64	N	tement	3.47	598	0.89	531	9,34	0,041
334	T	334	n: cubitus	cubitus	37	N	cubitus	3.23	344	0.58	200	9,3	0,041
249	T	249	n: mademoiselle	mademoiselle	64	N	Mlle	3.47	593	0.74	440	9,27	0,040
336	T	336	a: vicieux	vicieux	71	A	vicieuse	3.21	656	0.24	160	9,24	0,040
287	T	287	na: organe génital	organe génital	79	N A	organes génitaux	3.56	728	0.70	507	9,22	0,040
182	T	182	n: rétine	rétine	49	N	rétine	3.35	451	0.65	293	9,2	0,040
356	T	356	na: face postérieur	face postérieur	59	N A	face postérieure	3.43	540	0.77	418	9,15	0,039
491	T	491	n: fœtus	fœtus	61	N	foetus	3.44	556	0.68	376	9,11	0,039
425	T	425	n: pott	pott	40	N	Pott	3.26	363	0.77	281	9,08	0,039
110	T	110	n: nodule	nodule	43	N	nodules	3.29	390	0.66	259	9,07	0,039
238	T	238	na: trouble moteur	trouble moteur	45	N A	troubles moteurs	3.31	408	0.72	294	9,07	0,039
134	T	134	na: antécédent héréditaire	antécédent héréditaire	77	N A	Antécédents héréditaires	3.54	698	0.88	613	9,06	0,039
288	T	288	a: iliaque	iliaque	64	A	iliaque	3.46	577	0.10	59	9,02	0,038
347	T	347	n: dortoir	dortoir	45	N	dortoirs	3.30	404	0.69	280	8,98	0,038
493	T	493	n: gouttière	gouttière	62	N	gouttière	3.44	553	0.35	196	8,92	0,038
312	T	312	n: persuasion	persuasion	40	N	persuasion	3.25	356	0.87	310	8,9	0,037
98	T	98	a: involontaire	involontaire	80	A	involontaires	3.24	706	0.36	257	8,83	0,037
145	T	145	n: oscillation	oscillation	70	N	oscillations	3.49	618	0.60	372	8,83	0,037
45	T	45	n: névroglie	névroglie	45	N	névroglie	3.30	397	0.61	243	8,82	0,037
264	T	264	n: rétrécissement	rétrécissement	74	N	rétrécissement	3.51	652	0.18	119	8,81	0,037
216	T	216	a: adipeux	adipeux	49	A	adipeux	3.33	431	0.24	102	8,8	0,037
168	T	168	a: morphologique	morphologique	48	A	morphologique	3.32	421	0.32	135	8,77	0,036
479	T	479	n: dilatation	dilatation	82	N	dilatation	3.25	719	0.33	234	8,77	0,036
81	T	81	r: obliquement	obliquement	57	R	obliquement	3.39	499	1.00	499	8,75	0,036
149	T	149	n: verge	verge	68	N	verge	3.47	592	0.80	471	8,71	0,036
109	T	109	n: dentition	dentition	66	N	dentition	3.45	573	0.49	278	8,68	0,036
91	T	91	a: convexe	convexe	62	A	convexe	3.43	537	0.36	192	8,66	0,036
374	T	374	n: migraine	migraine	75	N	migraines	3.51	649	0.82	530	8,65	0,035
344	T	344	n: chiasma	chiasma	46	N	chiasma	3.29	396	0.47	185	8,61	0,035
418	T	418	n: phie	phie	47	N	phie	3.30	401	0.66	264	8,53	0,034
496	T	496	n: ture	ture	56	N	ture	3.38	477	0.80	382	8,52	0,034
31	T	31	n: cachexie	cachexie	57	N	cachexie	3.38	485	0.36	176	8,51	0,034
189	T	189	n: adduction	adduction	55	N	adduction	3.37	468	0.51	240	8,51	0,034
364	T	364	a: glabre	glabre	52	A	glabre	3.34	442	0.22	99	8,5	0,034
93	T	93	na: nerf périphérique	nerf périphérique	46	N A	nerfs périphériques	3.29	389	0.72	281	8,46	0,034
136	T	136	a: mercuriel	mercuriel	43	A	mercuriel	3.26	363	0.13	47	8,44	0,034
167	T	167	a: macroscopique	macroscopique	49	A	macroscopique	3.31	412	0.16	66	8,41	0,033
148	T	148	n: abduction	abduction	53	N	abduction	3.34	444	0.53	235	8,38	0,033
162	T	162	na: tronc nerveux	tronc nerveux	41	N A	troncs nerveux	3.23	343	0.69	237	8,37	0,033
320	T	320	na: idée fixe	idée fixe	47	N A	idée fixe	3.29	392	0.93	363	8,34	0,033
44	T	44	n: pitre	pitre	62	N	Pitres	3.41	516	0.84	435	8,32	0,033
94	T	94	a: palmaire	palmaire	50	A	palmaire	3.32	416	0.40	167	8,32	0,033
399	T	399	na: jambe gauche	jambe gauche	69	N A	jambe gauche	3.46	574	0.98	560	8,32	0,033
213	T	213	n: thymus	thymus	43	N	thymus	3.25	356	0.58	207	8,28	0,032
476	T	476	na: apophyse épineux	apophyse épineux	46	N A	apophyses épineuses	3.27	378	0.71	270	8,22	0,032
494	T	494	n: fibrille	fibrille	43	N	fibrilles	3.24	353	0.50	178	8,21	0,032
437	T	437	n: expérimentateur	expérimentateur	42	N	expérimentateur	3.23	340	0.84	285	8,1	0,031
273	T	273	na: jambe droit	jambe droit	70	N A	jambe droite	3.44	556	0.95	529	7,94	0,030
384	T	384	n: congestion	congestion	78	N	congestion	3.49	619	0.36	223	7,94	0,030
316	T	316	n: isthme	isthme	48	N	isthme	3.28	380	0.53	203	7,92	0,030
415	T	415	n: ouïe	ouïe	83	N	ouïe	3.51	656	0.53	345	7,9	0,029
439	T	439	na: bord supérieur	bord supérieur	60	N A	bord supérieur	3.37	473	0.73	345	7,88	0,029
243	T	243	n: mensuration	mensuration	70	N	mensurations	3.44	551	0.67	367	7,87	0,029
274	T	274	n: clavicule	clavicule	51	N	clavicule	3.30	401	0.70	282	7,86	0,029
171	T	171	a: fruste	fruste	54	A	fruste	3.32	423	0.41	172	7,83	0,029
428	T	428	na: lobe pariétal	lobe pariétal	41	N A	lobe pariétal	3.20	321	0.78	250	7,83	0,029
397	T	397	a: scléreux	scléreux	42	A	scléreux	3.21	328	0.42	138	7,81	0,029
498	T	498	n: toux	toux	74	N	toux	3.46	575	0.53	303	7,77	0,028
427	T	427	n: diplopie	diplopie	46	N	diplopie	3.25	357	0.74	265	7,76	0,028
199	T	199	a: respiratoire	respiratoire	81	A	respiratoire	3.49	628	0.22	136	7,75	0,028
376	T	376	a: sanguin	sanguin	75	A	sanguins	3.46	580	0.22	127	7,73	0,028
335	T	335	n: insomnie	insomnie	65	N	insomnie	3.40	500	0.79	396	7,69	0,028
394	T	394	na: vertèbre dorsal	vertèbre dorsal	40	N A	vertèbres dorsales	3.18	307	0.86	265	7,68	0,028
402	T	402	n: morphine	morphine	61	N	morphine	3.37	468	0.61	287	7,67	0,028
70	T	70	n: tuméfaction	tuméfaction	52	N	tuméfaction	3.30	398	0.69	276	7,65	0,027
157	T	157	n: vessie	vessie	72	N	vessie	3.44	551	0.60	331	7,65	0,027
407	T	407	n: globule	globule	48	N	globules	3.26	367	0.16	57	7,65	0,027
206	T	206	na: maladie mental	maladie mental	67	N A	maladies mentales	3.40	509	0.49	247	7,6	0,027
92	T	92	n: trépidation	trépidation	59	N	trépidation	3.35	447	0.19	85	7,58	0,027
444	T	444	n: surdité	surdité	72	N	surdité	3.43	544	0.53	289	7,56	0,027
253	T	253	n: ulcération	ulcération	67	N	ulcérations	3.40	506	0.71	357	7,55	0,027
289	T	289	n: orifice	orifice	71	N	orifice	3.43	536	0.49	262	7,55	0,027
367	T	367	n: massage	massage	59	N	massage	3.34	444	0.76	336	7,53	0,026
382	T	382	n: strabisme	strabisme	71	N	strabisme	3.42	533	0.54	289	7,51	0,026
79	T	79	n: kyste	kyste	55	N	kyste	3.31	411	0.60	245	7,47	0,026
258	T	258	a: céré	céré	56	A	céré	3.32	417	0.24	102	7,45	0,026
42	T	42	n: tégument	tégument	68	N	téguments	3.40	504	0.57	285	7,41	0,025
163	T	163	n: rameau	rameau	56	N	rameaux	3.31	413	0.56	231	7,38	0,025
198	T	198	na: bord interne	bord interne	52	N A	bord interne	3.28	381	0.63	240	7,33	0,025
125	T	125	a: délirant	délirant	58	A	délirantes	3.32	424	0.32	134	7,31	0,025
120	T	120	a: encéphalique	encéphalique	60	A	encéphalique	3.34	438	0.26	112	7,3	0,025
173	T	173	n: musculature	musculature	44	N	musculature	3.20	321	0.41	133	7,3	0,025
10	T	10	a: graisseux	graisseux	58	A	graisseuse	3.32	423	0.25	107	7,29	0,025
160	T	160	n: étal	étal	73	N	étal	3.42	529	0.60	316	7,25	0,024
430	T	430	na: pariétal ascendant	pariétal ascendant	42	N A	pariétale ascendante	3.18	304	0.98	297	7,24	0,024
96	T	96	na: face dorsal	face dorsal	59	N A	face dorsale	3.32	424	0.66	281	7,19	0,024
246	T	246	a: lymphatique	lymphatique	59	A	lymphatiques	3.32	423	0.35	146	7,17	0,024
241	T	241	a: émotif	émotif	59	A	émotif	3.32	421	0.66	279	7,14	0,023
355	T	355	n: impotence	impotence	54	N	impotence	3.28	382	0.31	119	7,07	0,023
90	T	90	na: pied droit	pied droit	60	N A	pied droit	3.32	423	0.75	317	7,05	0,023
448	T	448	na: bord externe	bord externe	53	N A	bord externe	3.27	373	0.67	251	7,04	0,023
123	T	123	a: successif	successif	82	A	successives	3.45	561	0.51	285	6,84	0,021
67	T	67	n: odorat	odorat	82	N	odorat	3.44	560	0.73	408	6,83	0,021
358	T	358	n: lade	lade	52	N	lade	3.24	351	0.96	337	6,75	0,020
46	T	46	n: papille	papille	47	N	papille	3.20	317	0.61	193	6,74	0,020
280	T	280	n: sternum	sternum	62	N	sternum	3.32	418	0.64	266	6,74	0,020
208	T	208	a: bles	bles	55	A	bles	3.26	364	1.00	363	6,62	0,019
235	T	235	na: trouble psychique	trouble psychique	62	N A	troubles psychiques	3.31	409	0.88	360	6,6	0,019
440	T	440	na: fibre musculaire	fibre musculaire	47	N A	fibres musculaires	3.19	308	0.88	272	6,55	0,019
122	T	122	a: varié	varié	79	A	variés	3.41	517	0.72	372	6,54	0,019
119	T	119	n: palpation	palpation	66	N	palpation	3.33	431	0.85	367	6,53	0,018
426	T	426	a: perpendiculaire	perpendiculaire	66	A	perpendiculaire	3.33	431	0.39	169	6,53	0,018
28	T	28	n: râle	râle	62	N	râles	3.30	404	0.43	174	6,52	0,018
200	T	200	na: sen musculaire	sen musculaire	63	N A	sens musculaire	3.31	411	0.76	314	6,52	0,018
48	T	48	na: œil gauche	œil gauche	70	N A	oeil gauche	3.35	454	0.99	450	6,49	0,018
180	T	180	a: digestif	digestif	81	A	digestif	3.41	522	0.15	77	6,44	0,018
59	T	59	n: luxation	luxation	53	N	luxation	3.23	339	0.51	173	6,4	0,017
192	T	192	n: sphincter	sphincter	59	N	sphincters	3.27	377	0.33	124	6,39	0,017
283	T	283	a: dentaire	dentaire	80	A	dentaire	3.40	510	0.17	87	6,38	0,017
305	T	305	a: thermique	thermique	62	A	thermique	3.29	395	0.38	149	6,37	0,017
471	T	471	a: gastrique	gastrique	74	A	gastriques	3.37	470	0.25	117	6,35	0,017
480	T	480	n: tare	tare	74	N	tare	3.37	467	0.37	171	6,31	0,017
203	T	203	n: sacrum	sacrum	51	N	sacrum	3.20	321	0.64	206	6,29	0,017
20	T	20	n: circon	circon	50	N	circon	3.19	314	0.97	304	6,28	0,016
239	T	239	na: société médical	société médical	54	N A	Société médicale	3.22	332	0.23	78	6,15	0,015
361	T	361	n: hémi	hémi	54	N	hémi	3.22	331	0.90	297	6,13	0,015
396	T	396	n: paume	paume	66	N	paume	3.30	402	0.19	75	6,09	0,015
161	T	161	naa: membre inférieur gauche	membre inférieur gauche	55	N A A	membre inférieur gauche	3.22	334	0.90	300	6,07	0,015
191	T	191	n: rougeur	rougeur	68	N	rougeur	3.31	410	0.65	268	6,03	0,014
221	T	221	na: trouble mental	trouble mental	60	N A	troubles mentaux	3.25	359	0.83	298	5,98	0,014
434	T	434	n: immobilité	immobilité	66	N	immobilité	3.29	394	0.64	254	5,97	0,014
324	T	324	a: intercostal	intercostal	55	A	intercostaux	3.21	327	0.18	58	5,95	0,014
237	T	237	n: calibre	calibre	57	N	calibre	3.23	338	0.68	229	5,93	0,014
379	T	379	a: artériel	artériel	69	A	artérielle	3.31	409	0.16	64	5,93	0,014
331	T	331	n: grosseur	grosseur	75	N	grosseur	3.34	442	0.36	159	5,89	0,013
197	T	197	n: pubis	pubis	55	N	pubis	3.20	322	0.51	165	5,85	0,013
22	T	22	n: engourdissement	engourdissement	61	N	engourdissement	3.25	356	0.68	243	5,84	0,013
72	T	72	na: moitié gauche	moitié gauche	66	N A	moitié gauche	3.28	385	0.73	280	5,83	0,013
401	T	401	a: laires	laires	54	A	laires	3.20	315	1.00	315	5,83	0,013
350	T	350	n: larynx	larynx	83	N	larynx	3.38	479	0.57	272	5,77	0,012
432	T	432	na: examen microscopique	examen microscopique	54	N A	examen microscopique	3.19	310	0.95	294	5,74	0,012
311	T	311	a: féré	féré	63	A	Féré	3.25	358	0.99	356	5,68	0,012
115	T	115	n: muqueuse	muqueuse	82	N	muqueuse	3.36	465	0.46	216	5,67	0,012
453	T	453	n: rate	rate	68	N	rate	3.28	383	0.71	272	5,63	0,011
454	T	454	n: inclinaison	inclinaison	59	N	inclinaison	3.22	332	0.36	118	5,63	0,011
68	T	68	a: latent	latent	61	A	latente	3.22	333	0.73	243	5,46	0,010
277	T	277	na: moitié droit	moitié droit	74	N A	moitié droite	3.30	403	0.69	280	5,45	0,010
489	T	489	na: cuir chevelu	cuir chevelu	74	N A	cuir chevelu	3.29	395	0.79	311	5,34	0,009
272	T	272	r: irrégulièrement	irrégulièrement	62	R	irrégulièrement	3.22	330	0.98	324	5,32	0,009
74	T	74	a: transitoire	transitoire	63	A	transitoire	3.22	334	0.59	197	5,3	0,009
117	T	117	n: cyanose	cyanose	63	N	cyanose	3.22	334	0.64	214	5,3	0,009
39	T	39	a: intestinal	intestinal	69	A	intestinale	3.26	365	0.45	164	5,29	0,008
240	T	240	a: ultérieur	ultérieur	75	A	ultérieure	3.29	395	0.37	147	5,27	0,008
282	T	282	a: rationnel	rationnel	58	A	rationnelle	3.18	305	0.63	192	5,26	0,008
481	T	481	n: tact	tact	65	N	tact	3.23	341	0.66	225	5,25	0,008
84	T	84	a: continuel	continuel	80	A	continuelle	3.32	418	0.71	295	5,23	0,008
330	T	330	a: défectueux	défectueux	80	A	défectueuse	3.32	418	0.64	269	5,23	0,008
1	T	1	a: maniaque	maniaque	63	A	maniaque	3.21	329	0.45	149	5,22	0,008
457	T	457	na: accident nerveux	accident nerveux	70	N A	accidents nerveux	3.26	363	0.91	330	5,19	0,008
114	T	114	na: trouble fonctionnel	trouble fonctionnel	64	N A	troubles fonctionnels	3.22	331	0.85	280	5,17	0,008
269	T	269	a: opératoire	opératoire	63	A	opératoire	3.21	326	0.30	98	5,17	0,008
458	T	458	a: viscéral	viscéral	70	A	viscérales	3.25	361	0.37	135	5,16	0,007
50	T	50	n: xiii	xiii	73	N	XIII	3.27	371	0.99	367	5,08	0,007
270	T	270	n: bronchite	bronchite	70	N	bronchite	3.24	353	0.58	205	5,04	0,006
436	T	436	a: exagéré	exagéré	81	A	exagérée	3.31	406	0.56	228	5,01	0,006
372	T	372	r: emblée	emblée	68	R	emblée	3.23	340	1.00	340	5	0,006
261	T	261	n: frayeur	frayeur	68	N	frayeur	3.23	338	0.79	266	4,97	0,006
183	T	183	n: appendice	appendice	67	N	appendice	3.22	332	0.41	137	4,96	0,006
150	T	150	n: traction	traction	63	N	traction	3.19	308	0.73	225	4,89	0,005
244	T	244	n: dyspnée	dyspnée	67	N	dyspnée	3.21	324	0.78	253	4,84	0,005
66	T	66	n: miction	miction	68	N	miction	3.21	328	0.45	149	4,82	0,005
259	T	259	a: clonique	clonique	67	A	cloniques	3.20	322	0.25	82	4,81	0,005
138	T	138	n: amaigrissement	amaigrissement	70	N	amaigrissement	3.22	334	0.62	206	4,77	0,004
360	T	360	n: auscultation	auscultation	70	N	auscultation	3.22	334	0.76	253	4,77	0,004
61	T	61	n: xvii	xvii	67	N	XVII	3.20	318	0.98	312	4,75	0,004
470	T	470	npn: contribution à étude	contribution à étude	69	N P N	Contribution à l'étude	3.21	324	1.00	324	4,7	0,004
218	T	218	n: anus	anus	65	N	anus	3.18	304	0.63	193	4,68	0,004
141	T	141	a: inerte	inerte	72	A	inerte	3.22	334	0.75	250	4,64	0,003
165	T	165	a: minutieux	minutieux	81	A	minutieux	3.27	376	0.53	198	4,64	0,003
378	T	378	n: incision	incision	71	N	incision	3.20	320	0.60	191	4,51	0,002
194	T	194	a: circulatoire	circulatoire	70	A	circulatoire	3.19	311	0.27	84	4,44	0,002
499	T	499	n: battement	battement	72	N	battements	3.20	319	0.28	89	4,43	0,002
254	T	254	n: infirmité	infirmité	74	N	infirmité	3.20	320	0.83	267	4,32	0,001
338	T	338	n: exactitude	exactitude	73	N	exactitude	3.19	309	0.73	225	4,23	0,000
